URL,Pathophysiological Process,Subject,Predicate,Object
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13365-021-01014-7/MediaObjects/13365_2021_1014_Fig4_HTML.png,Hematogenous_Spread,SARS-CoV-2,crosses,blood-brain_barrier
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13365-021-01014-7/MediaObjects/13365_2021_1014_Fig4_HTML.png,Hematogenous_Spread,Monocyte_macrophages,carry,SARS-CoV-2_to_CNS
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13365-021-01014-7/MediaObjects/13365_2021_1014_Fig4_HTML.png,Neuronal_Transport,SARS-CoV-2,uses,retrograde_transport
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13365-021-01014-7/MediaObjects/13365_2021_1014_Fig4_HTML.png,Neuronal_Transport,Dynein_motors,carry,virions_towards_neuronal_soma
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13365-021-01014-7/MediaObjects/13365_2021_1014_Fig4_HTML.png,Cellular_Entry,SARS-CoV-2,binds,ACE2_receptor
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13365-021-01014-7/MediaObjects/13365_2021_1014_Fig4_HTML.png,Cellular_Entry,Endocytosis,facilitates,SARS-CoV-2_entry_into_cell
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13365-021-01014-7/MediaObjects/13365_2021_1014_Fig4_HTML.png,Viral_Replication,SARS-CoV-2,undergoes,replication_and_transcription
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs13365-021-01014-7/MediaObjects/13365_2021_1014_Fig4_HTML.png,Viral_Replication,Genomic_RNA,translates,on_endoplasmic_reticulum
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Microvascular_Thrombosis,Microvascular_thrombosis,occurs_in,CNS
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Microvascular_Thrombosis,Thrombus,forms_in,microvasculature
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Endothelium_and_Pericyte_Infection/Damage,SARS-CoV-2,infects,endothelium
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Endothelium_and_Pericyte_Infection/Damage,SARS-CoV-2,damages,pericytes
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Microglia_Activation,SARS-CoV-2_infection,triggers,microglia_activation
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Astrogliosis,SARS-CoV-2_infection,induces,astrogliosis
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Anterograde_and_Trans-synaptic_Degeneration,ORN_axons,undergo,anterograde_degeneration
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Anterograde_and_Trans-synaptic_Degeneration,ORN_axons,undergo,trans-synaptic_degeneration
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Anterograde_Signaling_and_Transport,Pathogenic_molecules,transported_from,OE_to_OB
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Anterograde_Signaling_and_Transport,Pathogenic_molecules,signaled_from,OE_to_OB
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Olfactory_Sustentacular_Cell_Infection_and_Damage,SARS-CoV-2,infects,olfactory_sustentacular_cells
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Olfactory_Sustentacular_Cell_Infection_and_Damage,SARS-CoV-2,damages,olfactory_sustentacular_cells
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Olfactory_Epithelium_Structural_Damage,SARS-CoV-2,causes,OE_structural_damage
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Persistent_Post-COVID_Anosmia,Chronic_OE_infection,leads_to,persistent_post-COVID_anosmia
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Persistent_Post-COVID_Anosmia,Continuous_inflammation,leads_to,persistent_post-COVID_anosmia
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Persistent_Post-COVID_Anosmia,Damage_to_basal_cells,leads_to,persistent_post-COVID_anosmia
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Olfactory_Receptor_Neuron_Damage,Inflammation,damages,olfactory_receptor_neurons
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Olfactory_Receptor_Neuron_Damage,Immune_reactions,damage,olfactory_receptor_neurons
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Olfactory_Receptor_Neuron_Damage,Cytokines,damage,olfactory_receptor_neurons
https://d2jx2rerrg6sh3.cloudfront.net/image-handler/picture/2021/11/Screen_Shot_2021-11-09_at_6.06.44_PM.jpg,Olfactory_Receptor_Neuron_Damage,PAMPs_or_DAMPs_signaling,damages,olfactory_receptor_neurons
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg,Headache,SARS-CoV-2_infection,causes,headache
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg,Insomnia,SARS-CoV-2_infection,causes,insomnia
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg,Hypoxic/Metabolic_encephalopathy,SARS-CoV-2_infection,leads_to,hypoxic_metabolic_encephalopathy
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg,Stroke,SARS-CoV-2_infection,triggers,stroke
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg,Meningitis,SARS-CoV-2_infection,causes,meningitis
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg,Encephalitis,SARS-CoV-2_infection,causes,encephalitis
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg,Epilepsy,SARS-CoV-2_infection,triggers,epilepsy
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg,Myelitis,SARS-CoV-2_infection,causes,myelitis
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg,Acute_disseminated_encephalomyelitis,SARS-CoV-2_infection,leads_to,acute_disseminated_encephalomyelitis
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg,Atypical_CNS_demyelination,SARS-CoV-2_infection,causes,atypical_CNS_demyelination
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg,Anosmia,SARS-CoV-2_infection,causes,anosmia
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg,Ageusia,SARS-CoV-2_infection,causes,ageusia
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg,Neuralgic_pain,SARS-CoV-2_infection,causes,neuralgic_pain
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg,Myalgia,SARS-CoV-2_infection,causes,myalgia
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg,Myositis,SARS-CoV-2_infection,causes,myositis
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg,Rhabdomyolysis,SARS-CoV-2_infection,causes,rhabdomyolysis
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg,Guillain_Barre_Syndrome,SARS-CoV-2_infection,triggers,Guillain_Barre_Syndrome
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg,Isolated_cranial_nerve_palsies,SARS-CoV-2_infection,causes,isolated_cranial_nerve_palsies
https://d2cbg94ubxgsnp.cloudfront.net/Pictures/480xany/4/3/9/511439_rsc_book_covid_ch13_fig1_7601.jpg,Visual_loss,SARS-CoV-2_infection,causes,visual_loss
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10072-020-04823-6/MediaObjects/10072_2020_4823_Fig1_HTML.png,Blood_Brain_Barrier_Leakage,SARS-CoV-2_infection,causes,leakage_in_blood_brain_barrier
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10072-020-04823-6/MediaObjects/10072_2020_4823_Fig1_HTML.png,Neuronal_ACE2_Interaction,SARS-CoV-2,binds_to,ACE2_on_neurons
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10072-020-04823-6/MediaObjects/10072_2020_4823_Fig1_HTML.png,Immune_Cell_Infiltration,SARS-CoV-2_infection,leads_to,infiltration_of_monocytes_macrophages_T-cells
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10072-020-04823-6/MediaObjects/10072_2020_4823_Fig1_HTML.png,Cytokine_Storm,Dysfunctional_immune_response,induces,cytokine_storm
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10072-020-04823-6/MediaObjects/10072_2020_4823_Fig1_HTML.png,Neuro-inflammation_and_Oxidative_Stress,Cytokine_storm,results_in,neuro-inflammation_and_oxidative_stress
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs10072-020-04823-6/MediaObjects/10072_2020_4823_Fig1_HTML.png,Neurodegeneration,Neuro-inflammation_and_oxidative_stress,contribute_to,neurodegeneration
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Hypoxia,SARS-CoV-2_infection,causes,hypoxia
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,ARDS,SARS-CoV-2_infection,leads_to,ARDS
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Lymphopenia,SARS-CoV-2_infection,results_in,lymphopenia
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Coagulopathy,SARS-CoV-2_infection,induces,coagulopathy
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Cytokine_Storm,SARS-CoV-2_infection,triggers,cytokine_storm
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Neutrophils_and_NETs,SARS-CoV-2_infection,activates,neutrophils_and_NETs
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Neuroinflammation,SARS-CoV-2_infection,causes,neuroinflammation
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Neuromuscular_Agitation,SARS-CoV-2_infection,leads_to,neuromuscular_agitation
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Cerebrovascular_Disease,SARS-CoV-2_infection,results_in,cerebrovascular_disease
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Loss_of_Consciousness,SARS-CoV-2_infection,causes,loss_of_consciousness
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Ageusia_Anosmia_and_Visual_Impairment,SARS-CoV-2_infection,leads_to,ageusia_anosmia_and_visual_impairment
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Hypo_Perfusion_and_Cerebral_Hypoxia,SARS-CoV-2_infection,results_in,hypo_perfusion_and_cerebral_hypoxia
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Meningitis,SARS-CoV-2_infection,causes,meningitis
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Encephalitis,SARS-CoV-2_infection,leads_to,encephalitis
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Hemorrhages,SARS-CoV-2_infection,results_in,hemorrhages
https://cdnintech.com/media/chapter/82534/1512345123/media/F1.png,Neurological_Manifestation_after_COVID-19_Infection,SARS-CoV-2_infection,causes,neurological_manifestation_after_COVID-19_infection
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Lymphatic_Pathway,SARS-CoV-2,binds,CD209L
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Lymphatic_Pathway,SARS-CoV-2,binds,ACE2
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Lymphatic_Pathway,Lymphatic_endothelial_cells,express,CD209L
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Lymphatic_Pathway,Lymphatic_endothelial_cells,express,ACE2
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Hematogenous_Pathway,SARS-CoV-2,crosses,Blood-cerebrospinal_fluid_barrier
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Hematogenous_Pathway,Blood-cerebrospinal_fluid_barrier,contains,tight_junction
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Hematogenous_Pathway,Endothelial_cell,forms,Blood-cerebrospinal_fluid_barrier
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Neuronal_Pathway,SARS-CoV-2,enters,Olfactory_bulb
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Neuronal_Pathway,Olfactory_bulb,connects,Trigeminal_nerve
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Neuronal_Pathway,Olfactory_bulb,connects,Vagus_nerve
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Receptor_Pathway,SARS-CoV-2,binds,ACE2
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Receptor_Pathway,SARS-CoV-2,binds,CD147
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Receptor_Pathway,SARS-CoV-2,binds,NRP1
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Receptor_Pathway,SARS-CoV-2,binds,TMPRSS2
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Receptor_Pathway,SARS-CoV-2,undergoes,Endocytosis
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Receptor_Pathway,SARS-CoV-2,undergoes,Fusion
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Receptor_Pathway,SARS-CoV-2,undergoes,Replication_translation_and_assembly
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Receptor_Pathway,SARS-CoV-2,undergoes,Viral_release
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Blood-brain_Barrier,Blood-brain_barrier,contains,tight_junction
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Blood-brain_Barrier,Blood-brain_barrier,contains,Pericyte
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Blood-brain_Barrier,Blood-brain_barrier,contains,Basement_membrane
https://media.springernature.com/lw1200/springer-static/image/art%3A10.1007%2Fs12272-022-01420-3/MediaObjects/12272_2022_1420_Fig1_HTML.png,Blood-brain_Barrier,Blood-brain_barrier,expresses,ACE2
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11033-024-09279-x/MediaObjects/11033_2024_9279_Fig3_HTML.png,NEMO_Cleavage,SARS-CoV-2_infection,produces,Mpro
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11033-024-09279-x/MediaObjects/11033_2024_9279_Fig3_HTML.png,NEMO_Cleavage,Mpro,cleaves,NEMO
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11033-024-09279-x/MediaObjects/11033_2024_9279_Fig3_HTML.png,NEMO_Cleavage,Cleaved_NEMO,blocks,NF-κB_mediated_gene_transcription
https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs11033-024-09279-x/MediaObjects/11033_2024_9279_Fig3_HTML.png,NEMO_Cleavage,Blocked_NF-κB_mediated_gene_transcription,prevents,IFN-I_induction
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png,Persistent_Cytokine_Release,SARS-CoV-2_infection,leads_to,acute_immune_response
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png,Persistent_Cytokine_Release,Acute_immune_response,causes,persistent_cytokine_release
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png,Systemic_Inflammation,Persistent_cytokine_release,results_in,systemic_inflammation
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png,Systemic_Inflammation,Systemic_inflammation,involves,unique_chemokine_cytokine_profile
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png,Activation_of_Cells,Systemic_inflammation,causes,activation_of_fibroblasts_endothelial_cells_myeloid_cells_lymphocytes
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png,Activation_of_Cells,Activation_of_fibroblasts_endothelial_cells_myeloid_cells_lymphocytes,alters,Th2_cytokine_pool
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png,Microglial_Activation,Systemic_inflammation,induces,microglial_activation
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png,Microglial_Activation,Microglial_activation,is_associated_with,CCL11
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png,Oligodendrocyte_Loss,Microglial_activation,leads_to,loss_of_oligodendrocytes
https://www.mdpi.com/cells/cells-12-00816/article_deploy/html/images/cells-12-00816-g002.png,Reduced_Hippocampal_Neurogenesis,Microglial_activation,causes,reduced_hippocampal_neurogenesis
